Transportation,Transportation,Transportation,Transportation,Transportation,Transportation,Transportation,Transportation,Transportation,Transportation,Transportation,Transportation,Transportation,Transportation
travel_time_average,transportation_home_rate,transportation_car_alone_rate,transportation_walk_rate,transportation_carpool_rate,transportation_motorcycle_rate,transportation_bicycle_rate,transportation_public_rate,travel_time_less_than_10_rate,travel_time_10_19_rate,travel_time_20_29_rate,travel_time_30_39_rate,travel_time_40_59_rate,travel_time_60_89_rate
19,0.007306381,0.866536775,0.007306381,0.113979542,0.004870921,0,0,0.095682041,0.43670265,0.236506379,0.18842002,0.042688911,0
17,0.026944444,0.840833333,0.010277778,0.110833333,0.003611111,0,0.004166667,0.090493862,0.54581787,0.238652584,0.104767342,0.010562375,0.006565801
19,0.140690178,0.721653394,0.02540766,0.083428138,0,0.010238908,0,0.223300971,0.522065313,0.130626655,0.051632833,0.011032657,0.045013239
23,0.193014706,0.731617647,0.015625,0.045036765,0,0,0.014705882,0.071753986,0.435079727,0.298405467,0.092255125,0.031890661,0.054669704
17,0.082983683,0.82004662,0.055011655,0.035431235,0,0,0.006526807,0.11489578,0.497203864,0.251652262,0.085917641,0.039654296,0.010676157
18,0.046227056,0.86335826,0.004758668,0.076138681,0,0.005438477,0,0.116179615,0.5702067,0.184604419,0.078403421,0.024233785,0.02209551
17,0.054671563,0.777641779,0.013871889,0.123623011,0.006527948,0.006119951,0.014687882,0.250755287,0.364264135,0.31160984,0.050064739,0.006042296,0
16,0.102253033,0.804159445,0.005199307,0.083188908,0,0.005199307,0,0.223938224,0.55984556,0.092664093,0.065637066,0.030888031,0.017374517
18,0.024349286,0.848446683,0.000839631,0.101595298,0.002938707,0,0.021830395,0.167383821,0.397590361,0.255163511,0.142857143,0.029690189,0.007314974
21,0.147913107,0.769343422,0.050524774,0.024896266,0,0.007322431,0,0.245488399,0.362933257,0.256373532,0.051847608,0.017473503,0.008879977
20,0.044322845,0.845690834,0.003283174,0.095759234,0,0,0.007934337,0.096764958,0.354136845,0.288863441,0.184941311,0.060979101,0.011165188
21,0.018286124,0.883112227,0.015417712,0.041233417,0,0,0,0.144265888,0.372899927,0.286705625,0.121256392,0.048210373,0.006574142
24,0.018937644,0.908083141,0.004618938,0.061893764,0.006466513,0,0,0.035310734,0.245291902,0.413370998,0.18126177,0.100282486,0.020715631
27,0.016460905,0.83127572,0.030570253,0.116402116,0,0,0.005291005,0.095038852,0.221757322,0.395098625,0.177525403,0.061566049,0.004781829
31,0.036019536,0.854090354,0.015873016,0.085470085,0,0,0.001221001,0.066497783,0.09119696,0.371120963,0.166561115,0.236858771,0.053831539
30,0.068735402,0.770437104,0.007007007,0.149482816,0,0,0,0.012540308,0.143676102,0.29738445,0.351486922,0.145825869,0.016839842
27,0.014694509,0.912219644,0,0.073085847,0,0,0,0.050627943,0.269230769,0.301412873,0.191915228,0.120094192,0.046703297
25,0.097071584,0.785249458,0.005965293,0.103036876,0.00867679,0,0,0.043243243,0.264864865,0.406606607,0.177177177,0.066066066,0.023423423
22,0.103402563,0.803358374,0.004860804,0.088378259,0,0,0,0.030064071,0.377525875,0.312469197,0.206998521,0.066042385,0.006899951
24,0.023553507,0.850486431,0,0.125960061,0,0,0,0.067121133,0.348190876,0.254850551,0.25065548,0.05715784,0
28,0.06981982,0.825825826,0.013513514,0.084834835,0,0,0,0.05165456,0.212267958,0.287328491,0.281678773,0.112187248,0.02582728
20,0.08973173,0.730342276,0.034227567,0.136216466,0,0.000925069,0.004856614,0.108739837,0.40777439,0.302591463,0.106707317,0.044207317,0.014735772
17,0.032416787,0.854413893,0.027206946,0.044573082,0,0,0.026917511,0.132515704,0.452587496,0.306012564,0.075979659,0.011666168,0.015854023
17,0.065005417,0.839653304,0.01191766,0.075839653,0.007583965,0,0,0.312862109,0.362688297,0.236384705,0.07184241,0,0
23,0.083766909,0.829344433,0,0.074401665,0,0,0,0.05451448,0.368540602,0.350369108,0.179443498,0.004542873,0.028960818
20,0.132168754,0.790705339,0,0.072181938,0,0,0.000329598,0.078997341,0.498670718,0.265096848,0.100265856,0.031522978,0.025446259
33,0.109704641,0.773206751,0.006329114,0.110759494,0,0,0,0.05450237,0.220379147,0.259478673,0.176540284,0.161137441,0.081753555
19,0.069965211,0.850019327,0.018940858,0.041747198,0.003865481,0,0.015461925,0.166251039,0.496259352,0.20241064,0.049875312,0.048628429,0.017871987
14,0.125862069,0.759482759,0,0.087068966,0,0,0.00862069,0.198224852,0.58382643,0.193293886,0.024654832,0,0
16,0.126482213,0.4743083,0.26284585,0.061264822,0.007905138,0.005928854,0.053359684,0.239819005,0.511312217,0.14479638,0.056561086,0.027149321,0.011312217
17,0.032234957,0.891117479,0,0.068409742,0,0,0.007163324,0.124352332,0.558105107,0.232050333,0.041450777,0.027757217,0.016284234
28,0.059758423,0.821996186,0.010171647,0.108073744,0,0,0,0.110885734,0.158891143,0.379986477,0.16903313,0.085192698,0.020960108
20,0.018274112,0.765482234,0,0.123857868,0,0,0.014213198,0.236814891,0.409513961,0.155118925,0.094105481,0.041365047,0.047569804
23,0.020749665,0.9437751,0.006024096,0.029451138,0,0,0,0.221462748,0.26657553,0.174299385,0.176349966,0.146274778,0
21,0.049969531,0.811700183,0.057282145,0.065813528,0,0,0,0.135984606,0.355997434,0.2944195,0.139833226,0.045542014,0.018601668
17,0.067442989,0.843765163,0,0.072780204,0,0.010189229,0.005822416,0.429760666,0.188865765,0.134755463,0.18314256,0.021331946,0.0421436
22,0.010086455,0.838616715,0.007204611,0.085014409,0,0,0,0.07860262,0.381368268,0.250363901,0.186317322,0.065502183,0.027656477
22,0.021112255,0.851699279,0.004119464,0.07569516,0,0,0,0.116254603,0.392425039,0.185165702,0.184639663,0.105207785,0.006312467
23,0.007029877,0.803163445,0.046572935,0.137082601,0,0,0,0.209734513,0.250442478,0.146017699,0.253982301,0.103539823,0.007964602
26,0.039321511,0.816499614,0,0.064764842,0,0,0,0.079454254,0.284911717,0.1894061,0.288924559,0.093900482,0.054574639
23,0.019654842,0.863854267,0.023010547,0.048418025,0,0,0.012943432,0.140342298,0.428361858,0.214180929,0.100733496,0.039608802,0.059657702
18,0,0.796807858,0.017188459,0.108041743,0,0,0,0.046040516,0.570288521,0.205033763,0.165131983,0.009208103,0
34,0.027208202,0.66955836,0.031545741,0.072160883,0,0,0.181388013,0.102148358,0.224564248,0.132955006,0.131333604,0.190514795,0.197811107
27,0.033718245,0.753810624,0.0073903,0.066050808,0,0.00369515,0.088683603,0.070267686,0.286328872,0.240439771,0.194072658,0.109464627,0.080305927
35,0.10680954,0.649153128,0.007950225,0.059108192,0,0,0.172830971,0.100619195,0.232585139,0.178018576,0.143575851,0.096362229,0.165634675
29,0.020882585,0.796690307,0.020094563,0.102836879,0.005910165,0.009062254,0.044523247,0.194768612,0.230181087,0.136820926,0.147283702,0.120321932,0.138430584
33,0.093838527,0.704674221,0.007082153,0.035410765,0,0,0.15368272,0.114497851,0.198905823,0.216881594,0.139898398,0.134036733,0.140289175
30,0.046764092,0.643006263,0.011691023,0.055532359,0,0,0.191649269,0.100744634,0.220762155,0.166885677,0.202365309,0.164695576,0.134034166
32,0.064908018,0.79798681,0.03262756,0.029503645,0,0,0.051718153,0.190794358,0.144766147,0.210096511,0.153303638,0.110244989,0.124350408
30,0.083503055,0.803971487,0.015784114,0.036150713,0,0,0.051425662,0.107777778,0.243333333,0.183888889,0.162222222,0.181111111,0.087222222
29,0.062100457,0.670776256,0.059360731,0.079908676,0,0.014611872,0.101826484,0.108568647,0.263875365,0.235150925,0.113924051,0.139240506,0.09104187
40,0.091806092,0.617331617,0.054054054,0.050622051,0,0.014586015,0.171171171,0.116202173,0.218233349,0.155408597,0.110061408,0.102503543,0.18658479
32,0.033552152,0.609044493,0.013129103,0.194018964,0,0,0.150255288,0.110943396,0.149433962,0.243018868,0.228679245,0.10490566,0.124528302
26,0.048433048,0.614570615,0.073667074,0.041107041,0,0,0.19047619,0.080838323,0.25106929,0.316082121,0.139007699,0.117194183,0.083404619
27,0.006365741,0.763888889,0.010416667,0.123263889,0,0,0.056134259,0.055329062,0.339545719,0.208503203,0.173558532,0.145020384,0.053581829
21,0,0.794679967,0.027015794,0.078137988,0,0,0.086034913,0.073150457,0.530340815,0.194929343,0.063175395,0.089775561,0.036159601
36,0.063636364,0.750545455,0.006545455,0.086909091,0,0,0.083272727,0.115728155,0.199223301,0.111067961,0.182912621,0.209320388,0.100582524
40,0.067226891,0.677310924,0.007563025,0.061344538,0,0.003361345,0.177310924,0.110810811,0.15045045,0.14954955,0.131531532,0.172072072,0.214414414
28,0.012234197,0.762889601,0.024759685,0.053597437,0,0,0.113311972,0.063403126,0.365968741,0.16101445,0.221468593,0.083456208,0.063108228
37,0.037914692,0.563507109,0.038862559,0.091943128,0,0,0.261611374,0.032758621,0.227339901,0.146059113,0.149014778,0.197044335,0.216009852
24,0.019807281,0.687366167,0.051927195,0.020342612,0,0.01391863,0.171841542,0.101037684,0.361551065,0.205898416,0.140906608,0.101583834,0.075914801
29,0.036821705,0.740956072,0.030684755,0.069121447,0,0,0.110465116,0.133467471,0.292085848,0.220657277,0.102615694,0.072434608,0.14889336
27,0.012307692,0.730598291,0.014358974,0.152136752,0.001367521,0,0.082735043,0.138802354,0.259259259,0.168224299,0.244029076,0.083073728,0.086188993
28,0.006802721,0.670068027,0.063168124,0.09718173,0,0,0.100097182,0.054305284,0.27739726,0.247064579,0.168786693,0.126223092,0.112524462
33,0.022222222,0.733723197,0.021832359,0.09005848,0,0.013255361,0.118908382,0.055422648,0.138755981,0.272328549,0.217304625,0.150318979,0.149122807
31,0.040233615,0.718364698,0.022063595,0.094743673,0,0,0.113562622,0.07234618,0.296822177,0.137254902,0.146720757,0.213657877,0.095334686
26,0.024780901,0.840435177,0.003626473,0.033847084,0,0,0.056210335,0.110319182,0.353889061,0.125813449,0.200495817,0.112798265,0.062906725
28,0.003480855,0.787419194,0.014917951,0.077324714,0,0,0.108403779,0.131237525,0.237275449,0.186626747,0.18737525,0.126746507,0.079840319
28,0.046707146,0.748715553,0.008874358,0.057916861,0,0,0.113031294,0.163645272,0.280254777,0.159235669,0.127878491,0.136697697,0.096031357
35,0.03595385,0.710759324,0.012878991,0.067078079,0,0.004024685,0.162060639,0.12246034,0.22599499,0.140272753,0.13554133,0.114667409,0.213748956
30,0.083755488,0.808510638,0.019925701,0.042553191,0,0,0.041202297,0.097309252,0.25764836,0.230372282,0.173977147,0.120162182,0.084039808
34,0.020841526,0.603617774,0.018088871,0.090837593,0.003932363,0,0.262288635,0.080722892,0.219277108,0.168674699,0.165863454,0.13935743,0.163453815
32,0.027388923,0.855751674,0.034083993,0.066342057,0,0.005477785,0.004260499,0.110763454,0.214017522,0.12077597,0.185857322,0.218397997,0.12640801
27,0.012117347,0.835459184,0.014668367,0.085459184,0.003188776,0.008928571,0.017857143,0.089735313,0.296320207,0.197546804,0.218850872,0.078114913,0.089089735
30,0.054927302,0.82552504,0,0.105008078,0,0,0.01453958,0.04957265,0.300854701,0.25982906,0.141880342,0.121367521,0.104273504
29,0.033119658,0.871260684,0,0.048611111,0,0,0.042735043,0.119889503,0.412707182,0.174585635,0.069060773,0.087292818,0.040883978
28,0.054109389,0.854343375,0.010236911,0.057326704,0,0,0.015209125,0.114718615,0.25170068,0.214594929,0.14533086,0.138837353,0.119666048
32,0.052399608,0.826150833,0.014691479,0.046033301,0,0.028403526,0.032321254,0.177260982,0.220155039,0.154521964,0.136434109,0.108010336,0.129715762
39,0.09054326,0.708249497,0.030181087,0.062374245,0,0.012072435,0.092555332,0.146017699,0.14380531,0.148230088,0.163716814,0.159292035,0.134955752
32,0.047819972,0.836849508,0.011720581,0.065166432,0.005157056,0.004688233,0.022972339,0.092072871,0.275726243,0.230920729,0.141802068,0.120630231,0.084194978
29,0.012126866,0.93983209,0,0.048041045,0,0,0,0.09490085,0.272898961,0.152974504,0.186496695,0.198772427,0.068460812
28,0.016618911,0.821776504,0.01260745,0.110601719,0,0,0.027507163,0.128787879,0.284965035,0.147435897,0.201631702,0.103729604,0.096736597
31,0.033386328,0.878113408,0,0.044515103,0,0,0.04345522,0.137061404,0.266995614,0.149671053,0.138157895,0.104714912,0.152412281
27,0.011035208,0.836573831,0.021019443,0.107199159,0,0.009984235,0.010509721,0.169500531,0.27098831,0.218916047,0.139213603,0.035069075,0.129649309
29,0.058052434,0.828651685,0.025280899,0.078651685,0,0,0.009363296,0.112326044,0.30417495,0.210735586,0.115308151,0.079522863,0.161033797
41,0.045176333,0.857475955,0,0.05450306,0,0,0.037598368,0.06990232,0.235653236,0.127289377,0.193833944,0.165445665,0.079365079
38,0.053793884,0.86806342,0.027746319,0.043035108,0,0,0.00396376,0.10951526,0.144225015,0.154997008,0.178336326,0.114302813,0.246558947
25,0.0403742,0.660758247,0.01009355,0.152880355,0,0.00713934,0.11521418,0.130323243,0.379425346,0.220882504,0.098255516,0.046690611,0.080041047
21,0.105933351,0.360335952,0.154971552,0.257111894,0,0.021403414,0.04551612,0.213030303,0.463939394,0.114242424,0.113939394,0.014545455,0.035757576
18,0.089943785,0.413491568,0.179262961,0.276702061,0,0,0.035602748,0.260123542,0.468085106,0.121482498,0.030885381,0.0459849,0.038435141
16,0.122354497,0.582671958,0.135582011,0.128968254,0,0,0.03042328,0.25697061,0.574981161,0.06028636,0.039939714,0.006782216,0.049736247
29,0.076423386,0.611387084,0.051967902,0.164310279,0,0.00993504,0.085976309,0.183285064,0.465039305,0.072403806,0.059577989,0.063301614,0.024824162
27,0.10982659,0.623864575,0.046242775,0.091246903,0,0.03014038,0.093724195,0.143784787,0.385899814,0.193413729,0.048701299,0.044526902,0.124304267
22,0.117960089,0.663414634,0,0.173392461,0,0,0.029711752,0.197083962,0.363499246,0.151835093,0.171945701,0.018099548,0.058320764
22,0.032546786,0.733930024,0,0.168429618,0,0,0,0.137089992,0.423044575,0.172413793,0.147182506,0.079899075,0
32,0.040019286,0.830279653,0.018804243,0.095467695,0,0,0.015429122,0.075339026,0.282270216,0.228528378,0.106981416,0.132094425,0.137117027
33,0.049712193,0.874934589,0.005756149,0.025641026,0,0,0.03192046,0.044052863,0.306167401,0.182819383,0.128303965,0.198788546,0.072687225
33,0,0.849096259,0.007986549,0.105086171,0,0.003362757,0.034468264,0.015132409,0.309373686,0.18495166,0.203026482,0.149222362,0.063472047
36,0.108553762,0.840948128,0,0.039505325,0,0,0.008588114,0.070134875,0.147206166,0.21734104,0.141425819,0.238150289,0.126011561
30,0.039003759,0.875469925,0.003524436,0.051221805,0,0.011513158,0.011983083,0.131540342,0.114180929,0.2,0.257701711,0.188753056,0.083618582
35,0.001067236,0.89434365,0.029882604,0.07470651,0,0,0,0.118589744,0.13034188,0.14957265,0.132478632,0.317307692,0.135683761
30,0.015739769,0.823714586,0,0.087093389,0,0.03567681,0,0.088486141,0.378464819,0.124733475,0.215351812,0.038379531,0.056503198
28,0.018120045,0.891279728,0,0.088901472,0,0,0.001698754,0.0911188,0.267012687,0.230680507,0.202998847,0.088235294,0.11822376
25,0.02566296,0.847733105,0.02566296,0.083832335,0,0,0.01710864,0.173836699,0.35381914,0.131694469,0.110623354,0.118525022,0.078138718
28,0.041347626,0.859877489,0.002807555,0.080398162,0.007401736,0,0.008167432,0.127529286,0.393769968,0.134717785,0.087326944,0.124068158,0.062832801
34,0.078203835,0.841069627,0.003027245,0.0580222,0,0,0.018668012,0.074986316,0.318007663,0.191570881,0.113300493,0.101258894,0.119321292
39,0.070460705,0.818428184,0,0.054200542,0,0,0.021680217,0.049562682,0.247813411,0.195335277,0.096209913,0.218658892,0.12244898
30,0.04494382,0.846001322,0,0.058162591,0.007931262,0,0.005948447,0.065743945,0.359861592,0.202768166,0.091349481,0.122491349,0.114186851
35,0.070362473,0.828358209,0.003198294,0.065031983,0,0,0.012260128,0.084288991,0.353784404,0.124426606,0.106077982,0.097477064,0.131307339
27,0.017711654,0.746369111,0,0.145235565,0,0.014523557,0.076160113,0.164442842,0.357014064,0.117201587,0.124053372,0.095924991,0.087991345
25,0.020375549,0.847782661,0.015581302,0.095884938,0,0,0.017179385,0.130097879,0.396003263,0.172104405,0.123164763,0.062805873,0.066068515
30,0.041730475,0.875957121,0,0.047856049,0,0.003828484,0.010336907,0.13863364,0.306032761,0.172193368,0.122652817,0.115860967,0.098282062
23,0.027277406,0.883170355,0.02624807,0.029850746,0,0,0.017498713,0.237037037,0.226984127,0.252380952,0.115343915,0.086772487,0.061375661
30,0.02118003,0.850832073,0.033282905,0.048108926,0.002723147,0,0.036006051,0.160432767,0.265224111,0.143122102,0.132612056,0.136012365,0.098918083
35,0.017845762,0.868068834,0.014659018,0.099107712,0,0,0,0.097988319,0.250486697,0.161258923,0.163530175,0.134977287,0.136599611
36,0.105115627,0.820602663,0.005606167,0.04134548,0,0.004204625,0.019621584,0.069694597,0.300704777,0.091620987,0.182458888,0.116679718,0.167580266
31,0.02828619,0.750415973,0,0.163061564,0.014143095,0.010815308,0.006655574,0.125856164,0.288527397,0.13869863,0.141267123,0.14640411,0.09760274
28,0.030120482,0.901032702,0,0.053356282,0,0.015490534,0,0.131322094,0.320319432,0.138420586,0.112688554,0.15971606,0.112688554
27,0.033931485,0.87406199,0.00685155,0.069168026,0,0.002936378,0.013050571,0.115839243,0.300911854,0.244511989,0.106382979,0.10469436,0.099966228
26,0.017391304,0.802173913,0.018478261,0.060869565,0,0,0.05,0.14159292,0.396017699,0.121681416,0.101769912,0.08960177,0.115044248
31,0.048846676,0.823609227,0.008141113,0.093622795,0,0.002713704,0.012211669,0.155492154,0.276747504,0.169757489,0.081312411,0.12553495,0.139800285
41,0.122199593,0.690427699,0.048879837,0.040733198,0,0.014256619,0.059063136,0.11136891,0.229698376,0.213457077,0.053364269,0.07424594,0.225058005
26,0.118136439,0.835274542,0,0.023294509,0,0,0.023294509,0.118867925,0.235849057,0.258490566,0.173584906,0.118867925,0.094339623
32,0.043288996,0.852478839,0.000483676,0.072309553,0.003385732,0,0.028053204,0.130182002,0.183265925,0.231294237,0.108442872,0.196663296,0.094539939
33,0.022429907,0.846728972,0,0.129906542,0,0,0,0.134799235,0.195984704,0.215105163,0.11376673,0.17208413,0.119502868
38,0.020470516,0.865566758,0.003971891,0.062633669,0,0,0.042163153,0.075171553,0.252963194,0.163131628,0.112601372,0.15658141,0.155021834
37,0.013024142,0.837357052,0.009212198,0.09815756,0,0.01429479,0.027954257,0.125523013,0.216929514,0.111361442,0.156420985,0.177985195,0.106855488
28,0.04004004,0.909409409,0,0.045795796,0,0,0,0.174921794,0.288581856,0.120959333,0.120698644,0.214285714,0.040406674
37,0.064252932,0.874553799,0.014788373,0.027536971,0,0.011218766,0.007649159,0.150953678,0.19400545,0.121525886,0.184196185,0.091553134,0.16893733
29,0.056318681,0.843406593,0,0.067307692,0.004120879,0,0.028846154,0.084425036,0.301310044,0.154294032,0.158660844,0.205240175,0.069868996
36,0.035290874,0.888337469,0,0.049076372,0,0,0.027295285,0.119462704,0.182623607,0.127750786,0.220348671,0.194912832,0.10917405
32,0.08428246,0.765375854,0.038724374,0.079726651,0,0.020501139,0,0.266169154,0.206467662,0.119402985,0.062189055,0.164179104,0.077114428
32,0.062647754,0.841607565,0.028368794,0.03427896,0,0,0.01891253,0.190416141,0.301387137,0.11223203,0.060529634,0.14627995,0.121059269
27,0.034741413,0.728780103,0.05527043,0.036320568,0,0.040663245,0.10422424,0.123108384,0.301840491,0.235173824,0.116155419,0.101431493,0.082208589
35,0.004901961,0.919607843,0.011764706,0.019607843,0,0,0.034313725,0.051231527,0.227586207,0.167487685,0.23546798,0.097536946,0.142857143
32,0.046685341,0.890756303,0,0.052287582,0,0,0.010270775,0.126346719,0.220372184,0.1625857,0.163565132,0.144955926,0.123408423
27,0.08969697,0.858181818,0,0.052121212,0,0,0,0.098535286,0.302929427,0.215712383,0.129826897,0.16644474,0.054593875
33,0.013322884,0.900862069,0.003134796,0.056034483,0.00822884,0,0.018416928,0.071882446,0.256155679,0.170770453,0.184670373,0.132644956,0.100476569
39,0.054826617,0.883786317,0,0.037488285,0,0,0.023898782,0.068914229,0.161626177,0.169558751,0.167575607,0.1993059,0.166584036
