Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population
number_of_years_of_education,diversity,health_insurance_public_rate,health_insurance_none_rate,age_median,age_18_24_rate,age_25_34_rate,age_more_than_85_rate,age_75_84_rate,age_35_44_rate,age_45_54_rate,age_65_74_rate,age_55_64_rate,age_10_14_rate,age_15_17_rate,age_5_9_rate,household_type_family_rate,dropout_16_19_inschool_rate,household_count,average_household_size,housing_unit_count,housing_unit_occupied_count,housing_unit_median_value,housing_unit_median_gross_rent,education_less_than_high_school_rate,education_high_school_graduate_rate,education_college_rate,education_bachelor_rate,education_master_rate,education_professional_school_rate,education_doctoral_rate,race_white_rate,race_black_africa_rate,race_indian_alaska_rate,race_asian_rate,race_islander_rate,race_other_rate,race_two_more_rate,population,population_density
16.13157321,0.150757885,0.126958225,0.059073107,37.1,0.082408616,0.180809399,0.002774151,0.015502611,0.190926893,0.128753264,0.078655352,0.150456919,0.055646214,0.015502611,0.037859008,0.537777778,1,2475,2.48,2703,2475,1075400,1950,0.025310932,0.033602444,0.205105826,0.482216889,0.130045822,0.082478726,0.041239363,0.920528721,0,0.00881201,0.027741514,0,0.014360313,0.028557441,6128,5324.543
14.00965018,0.224391067,0.169728784,0.19160105,38.2,0.07598447,0.131724903,0.026067665,0.046866334,0.169717138,0.149195785,0.069606212,0.096505824,0.068774265,0.026899612,0.053244592,0.651264167,1,1147,2.99,1291,1147,733700,1658,0.153598713,0.183755529,0.230800161,0.283071974,0.102935263,0.02291918,0.02291918,0.877981143,0.00249584,0,0.027731559,0.007764836,0.056017748,0.028008874,3606,4917.393
15.69336283,0.191484811,0.262508229,0.019749835,50.5,0.060939553,0.04303548,0.023324573,0.07457293,0.112844941,0.164586071,0.148160315,0.175919842,0.065045992,0.019546649,0.08065046,0.79770017,1,2348,2.59,2744,2348,700700,2370,0.022345133,0.114159292,0.282300885,0.285840708,0.194469027,0.056415929,0.044469027,0.893889619,0,0,0.096911958,0,0,0.009198423,6088,3046.765
13.21698113,0.525082461,0.332795156,0.133400605,41.1,0.093830589,0.156714938,0.024399921,0.037690934,0.11882563,0.160285658,0.087482642,0.12953779,0.049394961,0.042848641,0.053759175,0.577256502,0.9125,1961,2.57,2057,1961,264200,1459,0.117369589,0.283851276,0.428135405,0.114317425,0.044672586,0.004162042,0.007491676,0.666137671,0.099186669,0.019638961,0.031739734,0,0.13132315,0.051973815,5041,6725.37
12.09172932,0.554310591,0.27255814,0.185736434,30.9,0.121137206,0.167490729,0.001236094,0.019159456,0.143386897,0.138442522,0.049752781,0.097033375,0.046044499,0.073238566,0.084363412,0.835820896,1,871,3.7,875,871,300000,1263,0.242606516,0.362907268,0.29273183,0.07518797,0.021052632,0.003007519,0.002506266,0.632880099,0.009270705,0.003090235,0.041718171,0.0868356,0.184487021,0.041718171,3236,8469.547
14.58763317,0.461821867,0.282875606,0.188206785,31.7,0.107441934,0.347132248,0.006952125,0.015958287,0.130826355,0.125612261,0.038552694,0.091325644,0.033812609,0.018802338,0.029072523,0.294836541,1,3273,1.93,3524,3273,285600,1145,0.063714226,0.178817631,0.296636724,0.322749112,0.094840192,0.020054314,0.0231878,0.72112498,0.095117712,0.018486333,0.078211408,0.020066361,0.032074577,0.034918629,6329,20872.69
13.87666099,0.258235287,0.344760312,0.057692308,49.8,0.038897893,0.113452188,0.116963803,0.072663425,0.13830362,0.108589951,0.095623987,0.14721772,0.056996218,0.023230686,0.05267423,0.483707865,1,1780,2.01,2104,1780,365700,1219,0.130153322,0.20988075,0.324361158,0.182623509,0.119591141,0.028960818,0.004429302,0.857914641,0.051593733,0,0.033765532,0,0.015397083,0.041329011,3702,7514.955
14.03680851,0.498067859,0.257078313,0.132831325,32.6,0.11292457,0.246140273,0.015438906,0.024114101,0.148066461,0.114541979,0.072930451,0.06984267,0.046610793,0.03205411,0.048522276,0.568393589,1,2683,2.51,2880,2683,378600,1601,0.091276596,0.181276596,0.395744681,0.243829787,0.051914894,0.028085106,0.00787234,0.689016321,0.035288928,0,0.111748272,0,0.079106014,0.084840465,6801,5657.804
11.17674637,0.293853295,0.326349956,0.209501328,31.7,0.109457093,0.165207239,0.026561588,0.013718622,0.144191477,0.094570928,0.036485698,0.141856392,0.081144191,0.041739638,0.079392878,0.816625917,1,818,4.17,847,818,315000,1408,0.393811533,0.322081575,0.213783404,0.048757618,0.02156587,0,0,0.831290134,0.012842966,0.009048453,0.005545826,0.002043199,0.120256859,0.018972563,3426,7940.483
14.06312292,0.176409085,0.314972007,0.098609355,50.6,0.052490147,0.084915801,0.035471157,0.056073092,0.098530992,0.166069509,0.090111071,0.223754927,0.027588678,0.045503404,0.075600143,0.702415459,1,2070,2.69,2227,2070,413100,1293,0.070716659,0.23540579,0.333649739,0.269814903,0.071428571,0.00616991,0.012814428,0.906126836,0,0,0.029738445,0.008061627,0.026692942,0.02938015,5582,229.6362
14.2826337,0.431291344,0.254569944,0.112564941,37.7,0.101347504,0.116530651,0.018789144,0.052951224,0.144050104,0.160561776,0.063199848,0.104004555,0.084456254,0.03700892,0.073068894,0.681818182,0.965014577,1936,2.71,1973,1936,409600,1415,0.058366878,0.162162162,0.434157562,0.239217941,0.087981599,0.012363427,0.005750431,0.739419245,0.096223192,0.003795787,0.024672613,0,0.030176504,0.105712659,5269,6520.215
13.27250958,0.240968043,0.290712884,0.142903859,36.8,0.083619141,0.162175404,0.015188633,0.050628777,0.122652295,0.183733464,0.058141434,0.089498612,0.049158909,0.023354565,0.081822636,0.681881051,0.988304094,2169,2.8,2214,2169,381700,1299,0.094588123,0.346503831,0.373563218,0.132902299,0.033285441,0.007662835,0.011494253,0.868691818,0.015841908,0.004082966,0.035766781,0,0.037236649,0.038379879,6123,4518.186
14.88722494,0.211669363,0.192234246,0.037767876,42.2,0.070655633,0.090600467,0.023764057,0.050074263,0.13834076,0.144918311,0.082113304,0.164438786,0.069382559,0.039465309,0.083810736,0.755698422,0.992673993,1711,2.75,1745,1711,550900,2104,0.061430318,0.10299511,0.342909535,0.319070905,0.130501222,0.027811736,0.015281174,0.885635476,0,0.018035222,0.049013367,0,0.015489073,0.031826862,4713,4790.839
11.84557764,0.325237025,0.41465987,0.259799613,30.4,0.147546709,0.161864851,0.021826436,0.042081369,0.113148245,0.105639951,0.043478261,0.118037367,0.062860136,0.034922298,0.073162214,0.696906135,0.977941176,1907,3,2036,1907,315700,1123,0.309709018,0.27542495,0.310573322,0.088159032,0.011524056,0,0.004609623,0.815610267,0.043652872,0.001571503,0.040509866,0.000174611,0.073162214,0.025318666,5727,15168.2
14.38223181,0.476676151,0.296575245,0.061816115,35.8,0.114670446,0.205527994,0.012898653,0.04649185,0.129128278,0.156484763,0.070021262,0.102197023,0.033593196,0.023529412,0.045924876,0.642619312,1,2703,2.57,2921,2703,465700,1493,0.068444793,0.138262404,0.458913512,0.204942146,0.082172975,0.017846637,0.029417533,0.707866761,0.058823529,0.003543586,0.088447909,0.003968816,0.096102055,0.041247342,7055,4359.766
14.18203209,0.542944655,0.132002075,0.106327801,35.2,0.096131603,0.096388639,0.003984064,0.023004755,0.210127233,0.13455854,0.053720601,0.079038684,0.074669066,0.051150238,0.085593111,0.821297989,0.973630832,2188,3.55,2260,2188,445300,1995,0.118502674,0.135614973,0.35828877,0.245989305,0.10631016,0.02631016,0.008983957,0.636036499,0.01914921,0,0.206143169,0.001927773,0.056162447,0.080580902,7781,2503.1
13.69037328,0.462153738,0.233488733,0.13027713,35.6,0.110423914,0.146630589,0.013658034,0.025254478,0.167117639,0.132199459,0.061332303,0.109650818,0.062363098,0.028346863,0.066872826,0.760150691,1,2389,3.24,2557,2389,461800,1438,0.138506876,0.217288802,0.320628684,0.212770138,0.08172888,0.016306483,0.012770138,0.717948718,0.026929519,0.002319289,0.099085169,0,0.080917408,0.072799897,7761,3937.123
13.28031604,0.272619965,0.273169601,0.144346617,39.5,0.112818161,0.115111213,0.003898188,0.030726898,0.152946572,0.145150195,0.081174043,0.138500344,0.052052282,0.039669801,0.078880991,0.823938224,1,1295,3.36,1319,1295,322600,1473,0.138783923,0.262452765,0.391274476,0.133631055,0.048780488,0.017176228,0.007901065,0.849805091,0.010548039,0.022701215,0.041504242,0,0.040587021,0.034854391,4361,3331.782
14.34814815,0.420295995,0.388985709,0.156500523,45.2,0.070407808,0.23283374,0.019518996,0.057162774,0.111537121,0.151620774,0.119205298,0.155106309,0.002091321,0.010108052,0.01986755,0.250333778,1,1498,1.66,1623,1498,438000,952,0.036213992,0.252263374,0.332098765,0.267078189,0.083539095,0.020987654,0.00781893,0.752178459,0.08156152,0,0.051585918,0.02788428,0.049494597,0.037295225,2869,2002.502
12.85714286,0.388138028,0.278176864,0.149616052,35.3,0.108641975,0.118271605,0.027407407,0.031111111,0.130617284,0.183950617,0.049382716,0.086666667,0.06345679,0.079259259,0.045679012,0.82585752,0.844155844,1137,3.55,1165,1137,316000,1398,0.252656434,0.200314837,0.323101141,0.128295946,0.050767414,0.014954742,0.029909484,0.772592593,0.029135802,0,0.088395062,0,0.066419753,0.04345679,4050,5752.729
11.65957447,0.337668827,0.197069597,0.294139194,33.6,0.166300366,0.118681319,0.004029304,0.035164835,0.158608059,0.133333333,0.045054945,0.107692308,0.065934066,0.05018315,0.053846154,0.849028401,0.934210526,669,4.08,669,669,294600,1665,0.345896657,0.228571429,0.355015198,0.050455927,0.016413374,0.003647416,0,0.806959707,0.017582418,0.013919414,0.027472527,0,0.088278388,0.045787546,2730,10680.77
11.49087161,0.434567039,0.434921831,0.248822754,34.1,0.096338028,0.190234742,0.011830986,0.045258216,0.133896714,0.077934272,0.08600939,0.09258216,0.066478873,0.044882629,0.070798122,0.64556962,0.915824916,1738,3.06,1873,1738,60300,1082,0.380447585,0.249411072,0.258244994,0.094228504,0.013250883,0.002061249,0.002355713,0.735774648,0.016525822,0.029671362,0.074366197,0,0.131267606,0.012394366,5325,15717
14.15292653,0.235066635,0.187447977,0.063758948,37.9,0.086221054,0.129906389,0.003613073,0.017408441,0.123994088,0.167350961,0.0735753,0.143537527,0.058958778,0.065363771,0.060601084,0.805612245,1,1960,3.1,1987,1960,378900,1933,0.028891656,0.271481943,0.388542964,0.229389788,0.053798257,0.022665006,0.005230386,0.87239284,0.010510757,0.00853999,0.023649203,0.006569223,0.03695188,0.041386106,6089,2483.721
14.49480892,0.25923454,0.298495389,0.091732729,48.8,0.089441395,0.08637391,0.054246045,0.068453342,0.105747498,0.161285115,0.086535357,0.168227317,0.073458185,0.0211495,0.027445915,0.700631579,1,2375,2.6,2430,2375,404800,1973,0.035564391,0.136514248,0.473823724,0.267285178,0.053677932,0.022089684,0.011044842,0.855343881,0.003390378,0,0.085889571,0,0.016951889,0.038424282,6194,1151.004
13.47471264,0.422587068,0.383442965,0.12032729,40.8,0.118140123,0.110865096,0.028941958,0.071485055,0.121619484,0.134113554,0.06721493,0.153724498,0.064210027,0.026095208,0.043808319,0.742424242,1,2112,2.9,2222,2112,365300,1422,0.12,0.252873563,0.35816092,0.203218391,0.055402299,0.006896552,0.003448276,0.74758817,0.061046971,0.00854025,0.104064526,0,0.059307291,0.019452791,6323,4738.563
15.17184943,0.134844333,0.294266442,0.056070826,51.7,0.048060708,0.066610455,0.02698145,0.065767285,0.108768971,0.150505902,0.151770658,0.202360877,0.045952782,0.056913997,0.045531197,0.799319728,1,882,2.68,943,882,665600,2000,0.026732133,0.167484997,0.314238953,0.246044735,0.181123841,0.030551009,0.033824332,0.929173693,0.018128162,0,0.032462057,0,0,0.020236088,2372,685.1249
11.92836114,0.245947781,0.34799609,0.342717498,28.1,0.143680369,0.177295428,0.034191318,0.026315789,0.131963119,0.130810603,0.038225125,0.048405686,0.059162505,0.048405686,0.071840184,0.721649485,0.934640523,1358,3.77,1448,1358,339900,1265,0.408897612,0.107621851,0.305528296,0.098135427,0.052666012,0.015701668,0.011449133,0.863618901,0,0.010756819,0.043411448,0,0.078755282,0.003457549,5206,6473.997
12.05891043,0.420472768,0.286840808,0.28474618,36.3,0.088079715,0.14232993,0.014638947,0.021035798,0.137163243,0.14368311,0.037027925,0.170254644,0.07774634,0.065567721,0.068397097,0.775161588,0.960893855,2166,3.7,2300,2166,365700,1107,0.257063712,0.323361034,0.322807018,0.073130194,0.021237304,0.002400739,0,0.745233116,0.002214295,0.002583344,0.03210727,0.0135318,0.070119326,0.13421085,8129,1072.608
13.82391858,0.188221229,0.412582015,0.164801235,49,0.033577769,0.038595137,0.01698186,0.04785797,0.118101119,0.172134311,0.222307989,0.142416056,0.07873408,0.03666538,0.051717484,0.685218978,1,1096,2.34,1800,1096,381500,962,0.144020356,0.217811705,0.311450382,0.167938931,0.107888041,0.019338422,0.031552163,0.898880741,0.001543805,0.022385179,0.010420687,0,0.055191046,0.011578541,2591,44.85538
14.75898286,0.365224563,0.221305031,0.119496855,49.1,0.082154088,0.063286164,0.008254717,0.066823899,0.107704403,0.194575472,0.126572327,0.143867925,0.061320755,0.060927673,0.055031447,0.775669643,0.95631068,896,2.83,921,896,645800,1788,0.043117745,0.240464345,0.271420674,0.259259259,0.106688778,0.057490326,0.021558872,0.789701258,0.044811321,0.011006289,0.065644654,0.011792453,0.010220126,0.066823899,2544,1084.563
15.98510427,0.178023454,0.254878343,0.057576488,42.1,0.088566828,0.120082816,0.019323671,0.045778698,0.114331723,0.121923165,0.102829538,0.170692432,0.076144467,0.02852542,0.056130665,0.603671706,1,1852,2.35,2045,1852,1254100,1808,0.029129427,0.078119828,0.219463754,0.347898047,0.219132738,0.09367759,0.012578616,0.904761905,0.00621118,0.002530481,0.035656775,0,0.005751093,0.045088567,4347,12397.87
13.92570631,0.34202299,0.292124542,0.092490842,33.5,0.089024115,0.166103223,0.027496056,0.055442867,0.110434979,0.14379085,0.048005409,0.094883931,0.061077304,0.016001803,0.07144467,0.736917563,0.963190184,1395,3.11,1555,1395,307000,1288,0.103941402,0.204046041,0.371817231,0.206138821,0.08440879,0.016044646,0.013603069,0.800766284,0.023213883,0.006535948,0.122379986,0,0.029975208,0.017128691,4437,4396.04
14.93772455,0.337882422,0.286416559,0.186545925,41.1,0.041507512,0.228673287,0.012987013,0.021135727,0.16017316,0.222052457,0.09192768,0.113572702,0.030048383,0.019607843,0.028011204,0.30859375,1,2304,1.7,2690,2304,389200,1031,0.091916168,0.073652695,0.336227545,0.286826347,0.138922156,0.058383234,0.014071856,0.806722689,0.081996435,0,0.057295646,0.004583652,0.030557678,0.018843901,3927,16035.98
11.40721649,0.528972856,0.278548896,0.263880126,30.7,0.138853904,0.136964736,0.001259446,0.019521411,0.176007557,0.152550378,0.024244332,0.069741814,0.083438287,0.034792191,0.093986146,0.856885147,1,1663,3.82,1723,1663,414500,1143,0.457677699,0.169017906,0.195604992,0.122354856,0.046934346,0.001899078,0.006511123,0.654754408,0.018891688,0,0.118073048,0,0.160421914,0.047858942,6352,5683.858
11.24093423,0.682478015,0.532685658,0.289642681,26.9,0.12434555,0.15690445,0.006053665,0.027486911,0.141034031,0.083278796,0.04908377,0.068553665,0.078534031,0.064790576,0.088187173,0.660453401,0.971223022,1985,3.08,2112,1985,316100,874,0.40043024,0.282421635,0.242778119,0.04824831,0.023663184,0.002458513,0,0.473658377,0.228403141,0.014561518,0.189299738,0,0.063318063,0.030759162,6112,24741.11
14.84996192,0.432548956,0.127882338,0.115418173,21.8,0.641469751,0.1376964,0.005319807,0.016454287,0.062971669,0.032042558,0.020660646,0.04973401,0.01076333,0.008289002,0.005443523,0.262052506,1,2095,2.87,2340,2095,417600,1166,0.047981721,0.111576542,0.334348819,0.375095202,0.102056359,0.022086824,0.006854532,0.739329457,0.043919337,0,0.116169739,0,0.0368675,0.063713968,8083,11614.82
14.70767575,0.373088619,0.238054849,0.173876166,33.7,0.064315938,0.315091678,0.008180536,0.01325811,0.163892807,0.141325811,0.038928068,0.105782793,0.036671368,0.005359661,0.04203103,0.335855646,1,1718,2.06,1817,1718,266200,1164,0.083572453,0.091822095,0.360832138,0.287661406,0.138450502,0.028694405,0.008967001,0.782228491,0.104090268,0.0022567,0.032157969,0,0.036953456,0.042313117,3545,9611.326
14.3777027,0.358265393,0.26997389,0.212010444,36.4,0.065693431,0.247653806,0.012773723,0.014077164,0.188738269,0.157194995,0.046402503,0.104796663,0.033107404,0.03362878,0.057872784,0.390512962,1,1813,2.11,1987,1813,495300,1127,0.114189189,0.151689189,0.284459459,0.289189189,0.111824324,0.032094595,0.016554054,0.794316997,0.057351408,0,0.058394161,0,0.039885297,0.050052138,3836,12516.98
15.25343811,0.489654765,0.16542421,0.121050763,21.7,0.599574015,0.091231807,0.018814341,0.028753994,0.04543841,0.070642528,0.057862975,0.048633298,0.006744764,0.003549876,0.012069578,0.325358852,1,836,2.8,1094,836,615300,1309,0.063850688,0.078585462,0.347740668,0.299607073,0.092337917,0.055992141,0.061886051,0.691160809,0.031948882,0.014554491,0.157614483,0.003549876,0.077387291,0.023784168,2817,2529.121
12.32504826,0.364509412,0.395293252,0.198014341,38.2,0.096495957,0.183468104,0.033962264,0.070080863,0.168553459,0.118418688,0.089667565,0.080503145,0.043845463,0.034321653,0.035938904,0.464371497,1,2498,2.17,2768,2498,141500,1170,0.254584942,0.248793436,0.359314672,0.120173745,0.003378378,0.01230695,0.001447876,0.788499551,0.042587601,0,0.081761006,0,0.070619946,0.016531896,5565,12089.22
15.39796303,0.242168835,0.160832545,0.143172501,42.7,0.034689372,0.171239357,0.021444339,0.029643646,0.200883002,0.162409335,0.06559445,0.184799748,0.038473668,0.031535793,0.026174708,0.487688098,1,1462,2.16,1521,1462,560600,1369,0.033949453,0.090909091,0.299132403,0.336099585,0.189362505,0.015843078,0.034703885,0.867549669,0.011983601,0.004415011,0.036266162,0,0.023651845,0.056133712,3171,4600.375
15.59551148,0.386561669,0.211063162,0.049431149,37.6,0.054293415,0.185213708,0.008856373,0.01270697,0.206391991,0.10974201,0.068540624,0.14632268,0.027724297,0.008086253,0.103581055,0.547818013,1,1077,2.41,1194,1077,603000,1724,0.037578288,0.058977035,0.342901879,0.296450939,0.167536534,0.074634656,0.021920668,0.772044667,0.099730458,0.004235657,0.040816327,0,0.007701194,0.075471698,2597,5237.824
14.55367561,0.401197003,0.266871166,0.12138475,36.8,0.083667864,0.203465033,0.006549757,0.032114938,0.116205367,0.128459751,0.10204944,0.135432073,0.053243186,0.030213395,0.055356011,0.634132738,0.994708995,1793,2.59,1911,1793,511200,1451,0.067386231,0.166861144,0.353558926,0.245915986,0.121353559,0.02596266,0.018961494,0.7635749,0.053243186,0,0.075005282,0.002324107,0.023874921,0.081977604,4733,3231.764
13.44417996,0.114445403,0.447160883,0.061908517,54,0.058857252,0.092107778,0.081406459,0.088094783,0.072807185,0.166634818,0.134913052,0.166825912,0.056755207,0.021020447,0.03917447,0.540016502,1,2424,2.09,2677,2424,274300,936,0.076648417,0.360152345,0.351106879,0.14734587,0.041180671,0.015948584,0.007617234,0.940378368,0.000573285,0.011656793,0.00038219,0,0.022549207,0.024460157,5233,167.2737
13.47838514,0.104304879,0.513545004,0.133702301,54.5,0.051267113,0.05563647,0.02767259,0.107486164,0.11913778,0.15351005,0.186425867,0.165452957,0.047480338,0.026216137,0.038450335,0.638697558,0.953846154,1597,2.13,3715,1597,263600,831,0.102893891,0.284387281,0.384423008,0.166130761,0.034297964,0.014648089,0.013219007,0.945528692,0,0.004078066,0.009030003,0,0.001747742,0.039615497,3433,4.110262
13.45140602,0.153063144,0.503512015,0.113986445,51.5,0.071393402,0.112998523,0.024495323,0.078902019,0.078778927,0.110044313,0.139955687,0.203348104,0.036065977,0.024864599,0.079517479,0.682606264,1,3576,2.27,3851,3576,211800,780,0.068245354,0.31590199,0.443348134,0.116428219,0.044236145,0.004440059,0.007400099,0.9192516,0.000123092,0.013170852,0.010462826,0,0.02671098,0.03028065,8124,131.6088
12.87398628,0.262274944,0.390457644,0.082278481,47.9,0.07273559,0.094236048,0.005489478,0.067703568,0.098810613,0.185727356,0.120768527,0.160567246,0.049405306,0.039341263,0.078225069,0.80125,0.965217391,800,2.57,1012,800,213400,1153,0.139114161,0.318777293,0.406113537,0.107298815,0.023081722,0,0.005614473,0.854986276,0.024702653,0.009606587,0.008234218,0.001829826,0.029277219,0.07136322,2186,11.21993
13.78667355,0.085622366,0.405548387,0.090064516,48.5,0.059726522,0.111326109,0.034700722,0.062693498,0.112874097,0.111455108,0.143446852,0.172729618,0.046826625,0.030443756,0.053663571,0.745608328,1,3074,2.51,3907,3074,282500,1382,0.074207989,0.268422865,0.39273416,0.178719008,0.063360882,0.010502755,0.012052342,0.956011352,0.007610939,0.007997936,0.008513932,0.001676987,0.00374097,0.014447884,7752,409.6344
13.73664274,0.15510344,0.549841653,0.098326044,54.4,0.062236287,0.10021097,0.022603978,0.079113924,0.056962025,0.108800482,0.162447257,0.225738397,0.038728149,0.054249548,0.042646172,0.691305878,1,2841,2.32,7158,2841,294400,907,0.063795853,0.310207337,0.38476874,0.149322169,0.06738437,0.023724083,0.000797448,0.918173599,0,0.024261603,0.017329717,0,0.011301989,0.028933092,6636,11.52931
