Employment,Employment,Employment,Employment,Employment,Employment,Employment,Employment,Employment,Employment,Employment,Employment,Employment,Employment,Employment,Employment,Employment,Employment,Employment,Employment,Employment,Employment,Employment
occupation_construction_rate,occupation_public_rate,occupation_information_rate,occupation_finance_rate,occupation_education_rate,occupation_administrative_rate,occupation_manufacturing_rate,occupation_wholesale_rate,occupation_retail_rate,occupation_transportation_rate,occupation_arts_rate,occupation_agriculture_rate,occupancy_vacant_rate,occupancy_owner_rate,mortgage_with_rate,employ_rate,poverty_family_below_poverty_level_rate,poverty_family_below_poverty_level,poverty_family_count,unemployed,average_household_income,gini_index,per_capita_income
0.041481481,0.011111111,0,0.039259259,0.194074074,0.076296296,0.159259259,0.082962963,0.148148148,0.034074074,0.183703704,0,0.116261957,0.353200883,0.7,0.912162162,0.174418605,120,688,130,38459.03414,0.371,16229
0.135728543,0.057884232,0.01996008,0.035928144,0.191616766,0.061876248,0.195608782,0.083832335,0.065868263,0.033932136,0.099800399,0,0.053903346,0.355018587,0.64921466,0.849152542,0.169491525,40,236,89,44389.58743,0.4084,21041
0.021256039,0.041545894,0.020289855,0.022222222,0.161352657,0.088888889,0.234782609,0.003864734,0.11884058,0.058937198,0.193236715,0,0.159611381,0.299791811,0.601851852,0.849056604,0.396648045,213,537,184,26823.94715,0.5142,12635
0.026836158,0.079096045,0.018361582,0.052259887,0.398305085,0.060734463,0.088983051,0,0.077683616,0.097457627,0.060734463,0,0.148505304,0.396335583,0.734793187,0.859223301,0.134292566,56,417,116,41046.09287,0.3922,22764
0.075471698,0,0,0,0.202830189,0.068396226,0.224056604,0.018867925,0.20990566,0.070754717,0.08254717,0,0.407894737,0.203216374,0.489208633,0.785185185,0.231060606,61,264,116,32176.04938,0.3839,11710
0.053311793,0.045234249,0,0.04361874,0.147011309,0.106623586,0.135702746,0.022617124,0.096930533,0.127625202,0.147011309,0,0.415669206,0.207834603,0.267015707,0.802853437,0.356557377,87,244,152,29787.7095,0.4212,13222
0.108187135,0.029239766,0,0.032163743,0.391812865,0.035087719,0.18128655,0.073099415,0.081871345,0,0,0,0.404522613,0.16959799,0.42962963,0.780821918,0.448979592,66,147,96,36099.78903,0.6546,21176
0.035019455,0.003891051,0,0,0.190661479,0.13618677,0.237354086,0.050583658,0.093385214,0.038910506,0.178988327,0,0.476863753,0.172236504,0.52238806,0.676315789,0.557291667,107,192,123,19192.13759,0.5168,8385
0.010033445,0.02006689,0.010033445,0.076923077,0.304347826,0.060200669,0.197324415,0.117056856,0.040133779,0.050167224,0.053511706,0,0.374501992,0.239043825,0.341666667,0.856733524,0.345744681,65,188,50,29149.36306,0.4429,13066
0,0.054380665,0,0.160120846,0.259818731,0.157099698,0.151057402,0.018126888,0.123867069,0,0.075528701,0,0.305157593,0.1747851,0.647540984,0.654150198,0.485576923,101,208,175,27589.27835,0.6793,11868
0.00754717,0.032075472,0.009433962,0.10754717,0.454716981,0.013207547,0.024528302,0.011320755,0.001886792,0.145283019,0.164150943,0,0.303964758,0.232011747,0.607594937,0.850722311,0.076,19,250,93,44436.28692,0.418,21127
0,0.020080321,0,0.024096386,0.277108434,0.212851406,0.072289157,0.044176707,0.144578313,0,0.152610442,0,0.165725047,0.148775895,0.417721519,0.610294118,0.687830688,130,189,159,17075.39503,0.4872,7869
0.02559545,0.034127266,0.006398862,0.098471383,0.319587629,0.127266264,0.142907927,0.020974049,0.093138998,0.008887309,0.064344117,0.015286171,0.018691589,0.849975406,0.734375,0.932074221,0.090969018,138,1517,205,84031.42857,0.3398,32617
0.084158416,0.032178218,0.014851485,0.027227723,0.136138614,0.113861386,0.163366337,0,0.180693069,0.081683168,0.141089109,0,0.223809524,0.268253968,0.609467456,0.889867841,0.286343612,65,227,50,29911.24744,0.5343,14588
0,0.118644068,0,0.122033898,0.288135593,0.152542373,0.108474576,0,0.050847458,0,0.061016949,0.020338983,0.263917526,0.313402062,0.276315789,0.760309278,0.419354839,78,186,93,31423.80952,0.4237,14607
0.042713568,0.040201005,0,0.040201005,0.266331658,0.105527638,0.012562814,0,0.190954774,0,0.221105528,0,0.398657718,0.244295302,0.39010989,0.854077253,0.479166667,115,240,68,28569.86607,0.5283,13219
0.027713626,0.008083141,0,0.011547344,0.213625866,0.108545035,0.232101617,0.020785219,0.121247113,0.1073903,0.122401848,0,0.198724761,0.320935175,0.546357616,0.889117043,0.381861575,160,419,108,35140.3183,0.4099,14678
0.017708333,0.010416667,0.033333333,0,0.113541667,0.105208333,0.296875,0.065625,0.128125,0.108333333,0.042708333,0,0.29318037,0.372848948,0.61025641,0.735632184,0.414634146,289,697,345,36317.49324,0.4744,13549
0,0.086603518,0.109607578,0.056833559,0.389715832,0.069012179,0.050067659,0,0.055480379,0.037889039,0.110960758,0,0.411314084,0.259281084,0.431818182,0.706500956,0.336996337,184,546,307,33729.32933,0.4819,14752
0.073355818,0.05227656,0.011804384,0.139966273,0.322091062,0.036256324,0.075042159,0.022765599,0.07925801,0.011804384,0.095278246,0,0.233536585,0.308536585,0.608695652,0.892400301,0.264044944,188,712,143,34009.94431,0.4406,15089
0.053648069,0.232474964,0.01788269,0.066523605,0.286123033,0.047925608,0.107296137,0,0.050071531,0.027896996,0.059370529,0,0.208922742,0.426006529,0.713920817,0.848300971,0.126453488,87,688,250,50680.33012,0.5252,26736
0.046764289,0.037316958,0.048181389,0.034482759,0.314596127,0.117146906,0.115729806,0.015588096,0.106754842,0.05762872,0.081719414,0,0.215085885,0.462285288,0.63812601,0.914866033,0.145951036,155,1062,197,55024.92864,0.4505,27167
0.036405006,0.064846416,0,0.088737201,0.259385666,0.108077361,0.061433447,0.020477816,0.12741752,0.023890785,0.085324232,0.012514221,0.277386291,0.269058296,0.75,0.837142857,0.23670669,138,583,171,26133.7766,0.4447,13210
0,0.031746032,0.015873016,0.043650794,0.432539683,0.21031746,0.043650794,0,0.079365079,0.027777778,0.093253968,0,0.367899008,0.325518485,0.590027701,0.725179856,0.277227723,112,404,191,38340.94151,0.5161,13721
0.042154567,0.040983607,0.024590164,0.094847775,0.291569087,0.120608899,0.092505855,0.080796253,0.105386417,0.012880562,0.051522248,0.003512881,0.038674033,0.763812155,0.707052441,0.956326988,0.026209677,13,496,39,116949.7126,0.5093,45681
0.08056042,0.052539405,0.008756567,0.073555166,0.329246935,0.085814361,0.087565674,0,0.063047285,0.11558669,0.061295972,0,0.377019749,0.354578097,0.392405063,0.775815217,0.310249307,112,361,165,33727.52161,0.5,14784
0.046775337,0.060240964,0.013465627,0.045357902,0.201275691,0.129695252,0.163004961,0.02551382,0.086463501,0.036144578,0.139617293,0.002834869,0.146933819,0.343047966,0.6,0.856709168,0.24125,193,800,236,37882.63345,0.4885,15479
0.051032807,0.134872418,0.036452005,0.009720535,0.353584447,0.145808019,0.100850547,0,0.060753341,0.027946537,0.058323208,0,0.288435374,0.369387755,0.640883978,0.785305344,0.462427746,240,519,225,37037.95411,0.5257,17701
0.053941909,0.045643154,0.018672199,0.099585062,0.398340249,0.112033195,0.087136929,0,0.060165975,0.033195021,0.062240664,0,0.327746741,0.378957169,0.611793612,0.715133531,0.259259259,91,351,192,42335.73407,0.5664,19968
0.062305296,0.040498442,0,0.093457944,0.355140187,0.068535826,0.14953271,0,0.049844237,0.015576324,0.062305296,0,0.300589391,0.31827112,0.487654321,0.788697789,0.315315315,70,222,86,34576.40449,0.4382,15606
0,0,0,0.041509434,0.735849057,0.037735849,0,0,0.049056604,0.030188679,0,0,0.272660819,0.117690058,0.50310559,0.590200445,0.648275862,188,290,184,12808.24121,0.4289,7774
0.004159239,0.003565062,0.017231135,0.030897207,0.5466429,0.06892454,0.008912656,0.002970885,0.103980986,0.004753417,0.199643494,0,0.134529148,0.103139013,0.804347826,0.894261424,0.503401361,74,147,199,38002.97927,0.7234,10144
0.010333863,0.014308426,0.046899841,0.077106518,0.391096979,0.119236884,0.06200318,0.019077901,0.10254372,0.014308426,0.093799682,0.007154213,0.096631695,0.139149641,0.321428571,0.924320353,0.322580645,80,248,103,32100.61125,0.5479,19038
0.06462585,0.004535147,0,0.029478458,0.214285714,0.137188209,0.233560091,0.02154195,0.119047619,0.022675737,0.121315193,0,0.204145078,0.256994819,0.665322581,0.812154696,0.428286853,215,502,204,30323.30729,0.4268,11985
0.041666667,0.047839506,0.010802469,0.047839506,0.513888889,0.091049383,0.086419753,0,0.027777778,0.010802469,0.089506173,0,0.217877095,0.239106145,0.719626168,0.796068796,0.424528302,135,318,166,49752.14286,0.6073,21871
0.008398656,0.063269877,0.008958567,0.041993281,0.291153415,0.097984323,0.150615901,0.021836506,0.10806271,0.064949608,0.10806271,0,0.208013172,0.469264544,0.769590643,0.836925961,0.17462039,161,922,348,49794.38669,0.4036,18914
0.023731588,0.027823241,0.016366612,0.100654664,0.323240589,0.126841244,0.069558101,0.022913257,0.112929624,0.019639935,0.070376432,0,0.214958159,0.202405858,0.558139535,0.888081395,0.224806202,145,645,154,63949.16722,0.5934,35811
0.048442907,0.08650519,0.008650519,0.029411765,0.418685121,0.053633218,0.100346021,0,0.067474048,0.088235294,0.07266436,0,0.173562059,0.374369324,0.665768194,0.882442748,0.334203655,128,383,77,40519.53602,0.5587,22388
0.108856089,0.136531365,0,0.007380074,0.442804428,0.020295203,0.051660517,0.04797048,0.077490775,0.036900369,0.02398524,0,0.315457413,0.22555205,0.538461538,0.5747614,0.486046512,209,430,401,24357.02765,0.4964,12341
0.073514602,0.097683787,0.027190332,0.041289023,0.236656596,0.119838872,0.108761329,0.043303122,0.101711984,0.022155086,0.060422961,0.004028197,0.055045872,0.849279161,0.600308642,0.932394366,0.041894353,23,549,72,94704.43828,0.4022,35701
0.012195122,0.073170732,0.009485095,0.051490515,0.340108401,0.082655827,0.092140921,0.06097561,0.165311653,0.044715447,0.055555556,0,0.269349845,0.407894737,0.512333966,0.611940299,0.434328358,291,670,468,31794.27966,0.4819,11880
0.034802784,0.07424594,0,0.041763341,0.373549884,0.051044084,0.234338747,0.018561485,0.039443155,0.025522042,0.013921114,0,0.370100273,0.197812215,0.585253456,0.771019678,0.482866044,155,321,128,24404.77569,0.5078,13081
0.014814815,0.05308642,0,0.071604938,0.367901235,0.088888889,0.120987654,0.00617284,0.061728395,0.066666667,0.104938272,0,0.274464832,0.374617737,0.606122449,0.859872611,0.201207243,100,497,132,33708.85142,0.4105,16008
0.025380711,0.063451777,0.006345178,0.038071066,0.295685279,0.081218274,0.088832487,0.013959391,0.149746193,0.03680203,0.16751269,0,0.35947205,0.364130435,0.558635394,0.732342007,0.347740668,177,509,288,36196.60606,0.4252,15219
0.119170984,0.066062176,0.045336788,0.020725389,0.287564767,0.123056995,0.071243523,0.007772021,0.062176166,0.024611399,0.155440415,0,0.215346535,0.385313531,0.599571734,0.712177122,0.459247649,293,638,312,34504.73186,0.523,13612
0.027422303,0.060329068,0.040219378,0.007312614,0.252285192,0.10786106,0.12797075,0.029250457,0.140767824,0.038391225,0.062157221,0,0.249795918,0.293061224,0.632311978,0.597814208,0.303088803,157,518,368,24637.86725,0.473,10764
0.038314176,0.082375479,0,0.01532567,0.245210728,0.061302682,0.143678161,0.04789272,0.122605364,0.124521073,0.08045977,0,0.226595745,0.409574468,0.698701299,0.691390728,0.381609195,166,435,233,27847.04264,0.4268,11617
0,0.035422343,0.035422343,0.050408719,0.325613079,0.055858311,0.07493188,0.027247956,0.158038147,0.050408719,0.148501362,0,0.243484225,0.432784636,0.608557845,0.707129094,0.320404722,190,593,304,31457.11695,0.4604,14861
0.038604306,0.094283593,0.024498886,0.053452116,0.221974759,0.115812918,0.196733482,0.006681514,0.063103192,0.076466221,0.087602079,0,0.100481026,0.643506146,0.541528239,0.79704142,0.193888303,184,949,343,44740.52288,0.4348,21320
0.05511811,0.057742782,0,0.102362205,0.288713911,0.041994751,0.125984252,0,0.120734908,0.160104987,0.044619423,0,0.170403587,0.647234679,0.612009238,0.808917197,0.184713376,58,314,90,38858.91892,0.4236,17405
0.026642984,0.037300178,0.023090586,0.040852575,0.335701599,0.134991119,0.136767318,0.053285968,0.053285968,0.063943162,0.060390764,0,0.172205438,0.542799597,0.608534323,0.757738896,0.206806283,79,382,180,35315.93674,0.4541,17282
0.058258258,0.045045045,0,0.044444444,0.195195195,0.147147147,0.096096096,0.027627628,0.107507508,0.108108108,0.124324324,0,0.072925398,0.458927075,0.649315068,0.837104072,0.207253886,200,965,324,37830.51537,0.4818,19653
0.020725389,0.082325849,0.033966609,0.049510651,0.1318365,0.086355786,0.184225676,0.032239493,0.164651698,0.021876799,0.149107657,0,0.06984127,0.488888889,0.598484848,0.914210526,0.258278146,234,906,163,50339.87486,0.4839,24422
0.038619075,0.044470451,0.028671738,0.044470451,0.225863078,0.105909889,0.110005851,0.117027501,0.055588063,0.055002926,0.119368051,0,0.069943289,0.762444865,0.752066116,0.919806243,0.063471503,49,772,149,59877.16802,0.3614,27987
0.051625239,0.124282983,0.037603569,0.067558955,0.21414914,0.107711918,0.075844487,0.049075844,0.065646909,0.086679414,0.082217973,0,0.085243553,0.72277937,0.697720515,0.896059395,0.042875158,34,793,182,63082.92874,0.3552,26424
0.049034175,0.103268945,0.007429421,0.11218425,0.19910847,0.092124814,0.122585438,0.039375929,0.071322437,0.052005944,0.098811293,0.010401189,0.054263566,0.543927649,0.70783848,0.897931955,0.178461538,116,650,153,49606.62568,0.4762,25993
0.081463991,0.08677686,0.014757969,0.072609209,0.344155844,0.092089728,0.053128689,0.030696576,0.054309327,0.005903188,0.119244392,0,0.090318772,0.611570248,0.701737452,0.883211679,0.040431267,30,742,224,59334.45814,0.4204,28092
0.059701493,0.091908877,0.053417125,0.058130401,0.142969364,0.092694423,0.14375491,0.077769049,0.112333071,0.068342498,0.06598586,0,0.08,0.767826087,0.694224236,0.914511494,0.099678457,62,622,119,58389.79206,0.3704,24353
0.096934548,0.034797017,0.026512013,0.006628003,0.191383596,0.045567523,0.202982601,0.038111019,0.127589064,0.038111019,0.144987572,0,0.220183486,0.503175723,0.701262272,0.922077922,0.115384615,69,598,102,44713.66516,0.3483,19657
0.032545698,0.048149799,0.020508248,0.06954971,0.203744984,0.103432902,0.129291128,0.045920642,0.118145341,0.063753901,0.113687026,0.015604102,0.123600537,0.560680699,0.686102236,0.903706688,0.285137318,353,1238,239,45053.04037,0.4701,18341
0.05483871,0,0.032258065,0.072580645,0.243548387,0.059677419,0.266129032,0.022580645,0.069354839,0.025806452,0.079032258,0,0.142857143,0.549361208,0.619450317,0.901162791,0.234332425,86,367,68,42888.34688,0.3861,20606
0.074468085,0.041586074,0.011605416,0.03868472,0.166827853,0.093326886,0.213733075,0.035299807,0.122340426,0.108317215,0.073017408,0.002901354,0.084432718,0.643799472,0.685245902,0.876271186,0.278370514,287,1031,292,45520,0.3626,18125
0.060465116,0.007973422,0.009966777,0.040531561,0.166112957,0.139534884,0.213289037,0.049169435,0.085049834,0.090365449,0.120265781,0,0.122417355,0.464876033,0.602222222,0.826468973,0.296116505,244,824,316,33823.24897,0.3521,15973
0.114728682,0.020930233,0,0.095348837,0.111627907,0.098449612,0.213953488,0.01627907,0.060465116,0.064341085,0.082945736,0,0.102024291,0.659109312,0.657248157,0.924731183,0.08411215,54,642,105,53030.56808,0.3384,23830
0.062733383,0.086631815,0.02613891,0.047796863,0.346527259,0.064227035,0.079163555,0.01493652,0.086631815,0.070201643,0.064973861,0.008215086,0.179095713,0.344098649,0.667235495,0.8550447,0.240947075,173,718,227,40384.04864,0.4154,20461
0.012367491,0.013250883,0.012367491,0.149293286,0.400176678,0.148409894,0.082155477,0.007067138,0.0795053,0.03180212,0.046819788,0.009717314,0.057080132,0.847420417,0.689119171,0.976704055,0.009063444,6,662,27,270127.4738,0.5008,97971
0,0.030546624,0,0.01607717,0.417202572,0.024115756,0.084405145,0.008842444,0.182475884,0.054662379,0.053054662,0,0.155684755,0.614341085,0.630914826,0.770755886,0.086651054,74,854,370,39677.42923,0.4053,16984
0,0.018947368,0,0.034736842,0.245263158,0.104210526,0.122105263,0.02,0.183157895,0.110526316,0.087368421,0,0.25794621,0.416259169,0.525697504,0.746855346,0.328378378,243,740,322,30983.60791,0.3856,12357
0.120320856,0.058823529,0.050802139,0.085561497,0.42513369,0.034759358,0.061497326,0.016042781,0.016042781,0.032085561,0.088235294,0,0.289308176,0.205974843,0.732824427,0.700374532,0.405017921,113,279,160,33030.75221,0.5099,13534
0.013015184,0.09978308,0.032537961,0.081344902,0.288503254,0.082429501,0.121475054,0.040130152,0.093275488,0.079175705,0.035791757,0,0.070983811,0.836861768,0.65625,0.944672131,0.03908046,17,435,54,70391.68901,0.328,33189
0.008709016,0.024590164,0.018442623,0.160860656,0.234118852,0.294569672,0.06454918,0.035348361,0.09170082,0.013319672,0.032786885,0.005122951,0.183662573,0.052322477,0.744897959,0.938010572,0,0,181,129,99718.83584,0.5105,37307
0.024437299,0.052090032,0.03022508,0.07266881,0.236012862,0.066881029,0.144051447,0.032154341,0.135048232,0.04244373,0.126688103,0,0.109449354,0.639700884,0.669500531,0.898324668,0.191764706,163,850,176,51921.60305,0.4012,20816
0.034559149,0.029685423,0.059370846,0.053610988,0.307487816,0.22020381,0.097474524,0.020824103,0.053167922,0.017279575,0.074878157,0,0.025458851,0.944937833,0.670426065,0.966595289,0,0,1353,78,124001.4581,0.3671,46352
0.015087508,0.012673506,0.022933011,0.125528063,0.292697646,0.188895594,0.109837055,0.04043452,0.110440555,0,0.078455039,0,0.039416058,0.843065693,0.628571429,0.966180758,0.020283976,20,986,58,145609.4225,0.4875,58707
0.050182482,0.024635036,0.004562044,0.084854015,0.23540146,0.13959854,0.174270073,0.005474453,0.108576642,0.027372263,0.113138686,0,0.018398268,0.952380952,0.510227273,0.939965695,0.029177719,22,754,70,77869.129,0.317,28368
0.046345811,0.023767083,0,0.02020202,0.417706477,0.071301248,0.109922757,0.008318479,0.07902555,0.035056447,0.159239453,0,0.09280303,0.529040404,0.668257757,0.862634546,0.199527745,169,847,268,54013.08281,0.4473,22711
0.041694242,0.017207148,0.015883521,0.132362674,0.24156188,0.248841827,0.119126406,0,0.048312376,0.00595632,0.101919259,0.00397088,0.08109834,0.035121328,1,0.932140654,0.2,50,250,110,74606.04587,0.5941,47643
0.059360731,0.04261796,0.01674277,0.048198884,0.308472856,0.087265348,0.077118214,0.02587519,0.131405378,0.073566717,0.075088787,0.0152207,0.135497166,0.34672849,0.772659733,0.957260806,0.122105263,116,950,88,48840.46484,0.3769,24804
0.035335689,0.021201413,0.00565371,0.036042403,0.312367491,0.156183746,0.139929329,0.023321555,0.118021201,0.040989399,0.034628975,0,0.115321252,0.349807798,0.764521193,0.882169576,0.185945946,172,925,189,40815.45624,0.4393,19547
0.035058431,0.03116305,0.065664997,0.124652198,0.204785754,0.130773511,0.173066221,0.01279911,0.093489149,0.037840846,0.065108514,0,0.056868538,0.822747415,0.790843806,0.933021807,0.01430143,13,909,129,82810.1018,0.3165,31807
0.061368653,0.020309051,0.034878587,0.04812362,0.257836645,0.084768212,0.150993377,0.026931567,0.130684327,0.025607064,0.12803532,0,0.086320755,0.493396226,0.667304015,0.947302384,0.107551487,94,874,126,52833.24729,0.4149,24653
0.060625815,0.034550196,0.029986962,0.10756193,0.215123859,0.05345502,0.137548892,0.031290743,0.042372881,0.056714472,0.104302477,0.035853977,0.069924179,0.755686605,0.67335563,0.937080024,0.012096774,9,744,103,73174.36594,0.3143,29265
0.034877927,0.018435476,0.011958146,0.030891878,0.46287992,0.024912805,0.099651221,0.013452915,0.086696562,0.063776781,0.099152965,0,0.166287016,0.559605163,0.677069199,0.957081545,0.041758242,19,455,90,65053.27869,0.4223,19643
0.022680412,0.038659794,0.022680412,0.048969072,0.241237113,0.087628866,0.167525773,0.031958763,0.129896907,0.03814433,0.156185567,0,0.107248085,0.622274602,0.648674242,0.943579767,0.13029316,120,921,116,54781.9802,0.363,22806
0.012227074,0.07860262,0.015720524,0.103056769,0.275982533,0.102183406,0.141484716,0.058515284,0.093449782,0.018340611,0.041921397,0,0.094290657,0.746539792,0.619930475,0.946280992,0,0,593,65,107622.5406,0.4795,51484
0.024390244,0.025783972,0.025087108,0.106620209,0.282926829,0.134146341,0.122996516,0.043902439,0.064111498,0.045296167,0.092334495,0,0.025730484,0.751417357,0.644225189,0.973541384,0.049564635,74,1493,78,124058.4154,0.4738,48637
0.011510791,0.023021583,0.008633094,0.125179856,0.18705036,0.138129496,0.120863309,0.007194245,0.171223022,0.051798561,0.11942446,0.015827338,0.07037037,0.851851852,0.602173913,0.953360768,0.051679587,20,387,34,117125.2988,0.3584,45958
0.059416446,0.068435013,0.018567639,0.14270557,0.262599469,0.095490716,0.091246684,0.048806366,0.039257294,0.014323607,0.112466844,0.005835544,0.052842809,0.861538462,0.77173913,0.950100806,0.051671733,51,987,99,112154.7316,0.4356,46459
0.032247765,0.014367816,0.018837803,0.123563218,0.236270754,0.143358876,0.120051086,0.044061303,0.095146871,0.015006386,0.136015326,0,0.069664578,0.66015481,0.69681742,0.950819672,0.038850039,50,1287,162,87130.54675,0.4631,38680
0.033407572,0.01484781,0.034892353,0.088591933,0.241524375,0.152190052,0.13932195,0.03464489,0.110863648,0.030685474,0.094283593,0.003217025,0.033892728,0.76538335,0.742476354,0.97373494,0.007816317,16,2047,109,110118.4946,0.3981,42773
0.066948555,0.024665257,0.012332629,0.066243834,0.322410148,0.084214235,0.124031008,0.031007752,0.093375617,0.05179704,0.059548978,0,0.020669291,0.928641732,0.643879173,0.912246866,0.031290743,48,1534,273,97436.88442,0.3691,33804
0,0.012110727,0,0.043252595,0.307958478,0.044982699,0.240484429,0.039792388,0.152249135,0.048442907,0.069204152,0,0.307178631,0.276293823,0.543806647,0.736305732,0.464751958,178,383,207,25480,0.4805,11826
0.042573778,0.01644896,0.027092404,0.111272375,0.179970972,0.146105467,0.115142719,0.020319303,0.108853411,0.082244799,0.067731011,0,0.018191841,0.737045204,0.548242334,0.92153366,0.07554672,76,1006,176,51399.10163,0.3572,22901
0.072395129,0.01826793,0.01488498,0.02232747,0.194181326,0.119079838,0.123139378,0.02097429,0.177943166,0.072395129,0.067658999,0.01285521,0.055865922,0.715083799,0.614955357,0.968545216,0.089533417,71,793,48,70381.74134,0.3868,29078
0.031271244,0.027192386,0.004758668,0.101971448,0.207341944,0.081577158,0.13664174,0.048946295,0.125084976,0.082936778,0.104690687,0.006118287,0.064137308,0.879855465,0.590349076,0.97611148,0.06019656,49,814,36,86119.11197,0.3119,30739
0.016973126,0.02970297,0.015087223,0.103724658,0.199905705,0.119754833,0.155115512,0.041018388,0.10466761,0.057048562,0.082979727,0,0.043373494,0.878915663,0.620287868,0.951547779,0.061611374,65,1055,108,68940.61713,0.3533,28188
0.02245509,0.019461078,0,0.008982036,0.547904192,0.134730539,0.127245509,0.004491018,0.011976048,0.016467066,0.091317365,0,0.11420765,0.095081967,0.83908046,0.519440124,0.729146222,743,1019,618,15123.19556,0.5329,6257
0.035836177,0.018771331,0.0221843,0.017064846,0.184300341,0.155290102,0.093856655,0.034129693,0.136518771,0.07337884,0.116040956,0,0.034234234,0.511711712,0.623239437,0.908527132,0.189102564,59,312,59,42254.47761,0.4274,19474
0.06336261,0.060853199,0.012547051,0.072772898,0.19761606,0.048306148,0.145545797,0.02446675,0.180677541,0.051442911,0.085947302,0,0.037490436,0.75592961,0.682186235,0.915565767,0.153388823,129,841,147,60719.23688,0.3865,22883
0.029661017,0.049788136,0.029661017,0.054025424,0.197033898,0.109110169,0.186440678,0.013771186,0.161016949,0.07309322,0.059322034,0,0.065512979,0.813349815,0.59118541,0.959349593,0.059566787,33,554,40,59537.56614,0.3861,22692
0.077105014,0.057710501,0.010406812,0.078051088,0.17833491,0.074266793,0.12961211,0.030274361,0.120151372,0.056764428,0.151844844,0.001892148,0,0.651441001,0.631886477,0.948407358,0.040566038,43,1060,115,53408.48287,0.3774,24740
0.03054755,0.023631124,0.028242075,0.044956772,0.36945245,0.121037464,0.163112392,0.012103746,0.111239193,0.021325648,0.054755043,0.01037464,0.148245945,0.324405885,0.624418605,0.803240741,0.271657754,254,935,425,36504.69442,0.564,20016
0.010884354,0,0.073469388,0.065306122,0.265306122,0.07755102,0.151020408,0.019047619,0.072108844,0.081632653,0.099319728,0,0.10982659,0.64017341,0.661399549,0.906288533,0.144444444,52,360,76,61574.51299,0.3943,26844
0.005344021,0.026052104,0.032732131,0.062792251,0.553106212,0.092852371,0.048764195,0.004676019,0.021376086,0.058116232,0.046760187,0,0.055587067,0.375496313,0.673716012,0.960230917,0.168831169,130,770,62,62182.16216,0.5385,28377
0,0.022604952,0.009687836,0.057050592,0.43810549,0.033369214,0.090419806,0.048439182,0.085037675,0.016146394,0.1065662,0,0.112923463,0.661229611,0.629981025,0.819223986,0.155677656,85,546,205,67781.18812,0.3932,22900
0.021341463,0.112804878,0.051829268,0.009146341,0.295731707,0.039634146,0.076219512,0,0.118902439,0.100609756,0.173780488,0,0.412,0.277,0.487364621,0.608534323,0.421212121,139,330,211,27285.54422,0.4141,12589
0.070142536,0.005251313,0.004501125,0.059264816,0.479369842,0.121905476,0.020255064,0,0.120405101,0,0.093023256,0,0.086041359,0.267355982,0.58839779,0.952142857,0.129283489,83,642,134,51974.06061,0.5104,31569
0.04719764,0.028023599,0,0.060471976,0.353982301,0.038348083,0.112094395,0.014749263,0.109144543,0.075221239,0.120943953,0,0.28942953,0.215604027,0.680933852,0.802366864,0.20754717,88,424,167,31788.42975,0.4917,15840
0.011117287,0.013340745,0.010005559,0.060033352,0.519177321,0.15008338,0.067259589,0.016675931,0.050027793,0,0.077821012,0,0.113095238,0.420238095,0.730878187,0.980381471,0.04,25,625,36,98793.89262,0.5168,47804
0.016249154,0.019634394,0.014895058,0.051455653,0.465132024,0.145565335,0.062965471,0.011509817,0.040622884,0.01760325,0.121868653,0.004062288,0.108138239,0.56187291,0.593253968,0.925438596,0.046092184,23,499,119,144665.375,0.5161,40596
0.025194961,0.014397121,0.030593881,0.062987403,0.320335933,0.149970006,0.083383323,0.058788242,0.096580684,0.016796641,0.090581884,0.00479904,0.096033403,0.654488518,0.600478469,0.960253456,0.015444015,16,1036,69,77713.51039,0.4484,37038
0.034013605,0.020408163,0.012755102,0.101190476,0.397959184,0.169217687,0.056122449,0.021258503,0.027210884,0.005102041,0.12414966,0,0.09127789,0.821501014,0.666666667,0.944578313,0.041853513,28,669,69,148089.3973,0.4163,53041
0.037457435,0.026106697,0.019296254,0.098751419,0.401816118,0.133938706,0.095346198,0.039727582,0.043132804,0.014755959,0.072644722,0,0.100795756,0.680371353,0.773879142,0.985458613,0.060679612,25,412,13,97661.06195,0.3855,42698
0.023289665,0.033478894,0.033478894,0.164483261,0.37845706,0.062590975,0.0713246,0.008733624,0.101892285,0.014556041,0.093158661,0,0.133903134,0.495726496,0.715517241,0.866330391,0.200564972,71,354,106,60158.55263,0.3798,25797
0.034759358,0.069518717,0,0.058823529,0.310160428,0.058823529,0.077540107,0.042780749,0.106951872,0.032085561,0.14171123,0,0.196473552,0.119647355,0.768421053,0.677536232,0.462616822,99,214,178,23798.11912,0.6412,12796
0.07310705,0.058746736,0.022193211,0.049608355,0.310704961,0.164490862,0.095300261,0.006527415,0.046997389,0.033942559,0.071801567,0.007832898,0.082232012,0.794419971,0.6987061,0.961104141,0,0,389,31,93517.76,0.4012,41744
0.03413746,0.020937642,0.014565316,0.101046882,0.232134729,0.124260355,0.130632681,0.025489304,0.116067365,0.063268093,0.10013655,0.005461994,0.052577846,0.584992343,0.668411867,0.958551483,0.049266247,47,954,95,61671.55172,0.4028,30332
0.05432243,0.028621495,0.021028037,0.142523364,0.221962617,0.126752336,0.129088785,0.011098131,0.085280374,0.034462617,0.102803738,0,0.063829787,0.728562218,0.626548673,0.937568456,0.061965812,58,936,114,71288.22314,0.3891,29547
